label,x,y
flat,14.529158,2.9793503
flat,12.976491,2.4128697
flat,13.720192,3.689839
flat,13.614899,2.7391765
flat,13.46094,3.2261314
flat,13.965207,3.0457895
flat,13.166748,2.618135
flat,13.021294,4.433818
flat,14.371948,3.2809129
flat,13.345376,3.7341943
flat,13.534022,2.7372642
flat,13.691339,2.7760148
flat,12.72653,2.1863263
flat,13.2314205,2.8273797
flat,14.530831,2.8955357
flat,13.845032,2.78005
flat,11.6888895,1.0271193
flat,14.500774,3.0164678
flat,12.96047,5.291543
flat,13.786038,2.7663686
flat,12.970211,2.8447227
flat,14.455048,3.4316638
flat,13.081561,2.357867
flat,13.386995,3.9166708
flat,13.27847,4.794807
flat,13.491226,2.7375493
flat,14.335867,3.7872312
flat,13.926657,3.2931483
flat,11.48885,0.91084146
flat,14.583503,3.283358
flat,14.051557,3.3316023
flat,12.582235,2.544857
flat,11.639895,1.4231031
flat,11.75515,1.8516257
flat,14.059165,3.4895105
flat,13.41182,3.973445
flat,13.978736,3.5101774
flat,12.448014,3.5479736
flat,14.419414,3.6590924
flat,12.120744,2.5266082
flat,11.754927,2.073108
flat,12.834579,2.863019
flat,12.626582,2.5263531
flat,12.6387415,2.6246035
flat,14.235448,3.5160766
flat,11.068643,2.7976098
flat,11.406544,2.3128386
flat,11.954416,2.3536808
flat,13.003668,2.9802694
flat,11.502515,1.0399473
flat,8.8637085,0.6637294
flat,12.686065,2.6410923
flat,13.071122,3.4391258
flat,12.253861,3.676418
flat,12.136427,3.580462
flat,10.266534,2.4755795
flat,9.476287,1.4148586
flat,12.739958,3.9873192
flat,9.965364,0.36275694
flat,12.208801,2.313368
flat,12.655619,3.526919
flat,11.87361,4.306605
flat,13.283488,2.699239
flat,13.813634,2.7371397
flat,14.45133,2.6379702
flat,14.555514,3.2254813
flat,10.408794,0.60191953
flat,13.744357,3.4347231
flat,13.993133,2.1813967
flat,13.574146,2.7302203
flat,14.236531,3.3013225
flat,13.537713,3.6552513
flat,13.929857,3.8863037
flat,14.590475,3.2809367
flat,13.376139,2.9249134
flat,12.661298,2.7945714
flat,12.923218,3.7155366
flat,13.7157345,3.759762
flat,9.766811,0.36558056
flat,12.272647,1.7507828
flat,10.987456,3.679252
flat,10.043112,0.39382437
flat,12.203483,2.9228585
flat,11.882216,2.1295807
flat,12.538055,1.8726906
flat,12.665802,1.270097
flat,14.321045,3.240239
flat,13.849416,2.5306137
trill,10.114953,1.883374
flat,12.159598,4.6651125
flat,11.852578,2.7786024
flat,12.338091,2.3166952
flat,11.931396,2.9314396
flat,12.0160885,3.2486932
flat,14.498759,2.9454803
flat,14.391242,2.5961745
flat,12.469533,4.724396
flat,12.51869,4.57654
flat,12.726668,3.9382424
flat,14.529619,3.245617
flat,13.73834,4.366248
flat,10.139419,1.2414527
flat,13.159169,4.6058397
flat,14.268521,3.5282195
flat,14.396342,3.2096698
flat,12.325286,1.8097649
flat,14.407869,3.2353783
flat,14.439431,2.7445517
flat,13.483523,2.8154035
flat,13.49274,2.746104
flat,12.719881,2.081523
flat,13.760988,3.385626
flat,14.116245,3.48264
flat,12.606728,2.4116108
flat,12.70794,2.821045
flat,12.268292,1.7796721
flat,12.783857,1.9531667
flat,13.37546,3.0165112
flat,13.783214,2.7836978
flat,13.748114,2.9192414
flat,14.041587,3.1460564
flat,11.568835,4.5082426
flat,14.353919,3.642894
flat,13.355222,3.9966977
flat,6.7787657,1.1272087
flat,12.491426,2.1182566
flat,11.637222,1.1342485
flat,12.886936,2.696226
flat,13.874091,1.9590036
flat,14.505609,3.2892332
flat,13.224303,3.817242
flat,12.530166,3.124867
flat,13.628973,3.54939
flat,14.213091,3.3576183
flat,13.409372,4.235016
flat,12.150713,1.5050323
flat,14.230921,3.4189856
flat,13.214004,3.7133183
flat,13.593194,4.2330365
flat,14.229544,2.8632364
flat,12.660666,2.1085837
flat,14.509052,3.5812795
flat,14.249832,3.1352525
flat,11.58328,1.355675
flat,11.942854,6.2730207
flat,12.002748,6.110955
flat,7.280528,0.75976485
flat,9.661102,0.9579978
flat,11.549296,4.4243894
flat,6.635604,2.6608837
flat,6.623899,1.1472062
flat,6.5182695,5.4382696
flat,4.703731,2.5490856
flat,5.5035048,3.2551858
flat,8.67352,5.439338
flat,7.0701046,4.227316
flat,6.3998704,4.579557
flat,6.963231,1.5595474
flat,7.0420766,5.222039
flat,8.518987,4.719764
flat,6.9252114,4.9253426
flat,7.5599504,4.12259
flat,8.1288,4.1587243
up,8.47304,5.4422817
flat,6.7394643,4.9875073
flat,6.8851786,3.8865814
flat,7.889347,5.202457
flat,8.62226,2.145415
flat,7.2784495,5.128858
flat,7.0473413,4.642106
flat,6.1082654,4.5798273
flat,8.599053,2.4864008
flat,6.9104443,5.253064
flat,7.049563,4.8366823
flat,6.3429656,1.8737859
flat,7.8564215,5.2467413
flat,8.3949585,5.1104603
flat,9.027731,1.0385057
flat,7.8741894,6.408765
flat,7.3804426,6.54226
flat,7.6447263,5.3071356
flat,7.266334,3.8096402
flat,6.4881115,5.2086663
flat,5.938244,4.5881495
flat,5.4895782,3.997887
flat,4.3821707,2.5488749
flat,8.110449,3.619134
flat,8.1999855,2.1620529
flat,6.4620934,4.382146
flat,6.001276,4.740182
flat,7.4822493,4.174596
flat,7.873051,3.0441606
flat,6.761737,2.5414011
flat,7.4430017,3.5481703
flat,7.9885263,4.8094516
flat,9.90713,5.7051096
flat,7.0986958,4.565401
flat,5.848236,1.1474384
flat,5.5129523,5.523027
flat,8.457891,1.2233611
flat,8.746113,2.2544208
flat,10.009913,4.8186383
flat,8.704965,5.047169
flat,5.8281927,2.3669257
flat,9.980142,3.696286
flat,8.258165,6.6354527
flat,10.321496,5.384837
flat,5.775609,4.250586
flat,7.2219324,4.428513
flat,5.8828654,5.326347
flat,10.062125,1.8773018
up,6.957977,5.7708135
flat,10.042724,5.2552066
flat,6.5992794,3.9974012
flat,7.483108,7.2665186
flat,6.7443576,3.8830926
up,9.362257,5.394872
up,6.886943,5.9010158
flat,4.8053684,3.6836777
up,10.59857,5.7864466
flat,5.9614897,4.1613045
up,7.803846,5.9740057
flat,8.76617,5.9463344
flat,7.1015687,5.396454
flat,7.52005,4.62789
up,9.001902,6.2994003
flat,6.6728706,5.052258
flat,8.023902,6.1769805
up,10.053003,6.5609484
flat,8.171139,7.1909633
flat,6.078759,2.5293462
flat,8.665474,5.0653415
flat,11.019527,4.7084546
flat,9.551188,4.972205
flat,8.429526,6.3491774
flat,8.112359,0.44335988
flat,8.028846,1.5083722
flat,6.1075034,1.1470423
flat,10.957221,5.5807986
flat,10.219292,4.6314316
flat,7.5239625,4.761478
flat,8.274844,5.4217153
up,10.001906,5.319845
flat,9.4061,4.653613
up,7.113483,5.2582088
up,8.171441,6.621081
flat,8.317973,5.722441
flat,9.467246,1.8442769
flat,8.469031,6.4058013
up,7.0623393,4.4446626
flat,4.85651,4.911817
flat,8.8539,5.114197
flat,8.234274,4.493704
flat,8.604924,6.1861215
flat,7.0286956,3.7886376
up,6.867346,4.942358
flat,8.71586,5.072311
flat,8.542914,5.159552
up,6.9994373,6.1673183
flat,6.9220557,3.8898025
up,7.579205,4.3155575
flat,11.128278,3.9025137
flat,9.151346,1.5312566
flat,8.192362,3.970539
flat,6.738262,2.882181
flat,7.8905687,4.9685297
flat,6.6136737,2.485077
flat,8.602564,4.9130883
up,7.3987613,5.6138964
flat,6.210346,5.12302
flat,7.38403,2.678898
flat,7.188169,4.2126646
flat,7.423255,4.0061545
flat,9.111197,2.3456562
flat,6.082886,2.2590833
flat,10.101757,4.5567546
flat,9.185822,3.020504
flat,11.625911,5.1262617
flat,8.366142,3.8951955
flat,8.405528,3.552573
flat,7.7640567,4.6595597
flat,9.536138,4.239903
up,7.726921,4.8382463
up,8.154205,5.7035093
flat,7.6754184,4.2471795
flat,8.830253,4.145647
flat,8.422737,4.878467
flat,8.501834,6.713001
flat,8.361992,4.925103
flat,5.8936706,4.255289
flat,7.4590154,0.954858
flat,7.776286,2.7439115
up,8.352523,5.8300405
up,10.375885,4.639833
flat,7.8771906,3.2138987
flat,8.537107,5.0739264
flat,7.2511735,3.7268252
flat,8.731548,4.5116506
flat,7.1767316,3.78164
flat,7.807142,5.9139476
flat,8.736493,5.0278964
up,8.586193,6.218089
flat,9.552555,4.0918403
flat,7.171126,4.406417
up,8.369694,5.0335517
up,6.829301,4.948333
flat,8.074017,5.3399568
flat,10.591314,5.382747
flat,9.17481,5.0140305
flat,7.99038,4.0549936
flat,7.5018506,4.3400474
flat,9.406247,6.6057196
flat,9.804893,4.8377857
flat,8.986259,5.5539794
up,11.041447,5.926691
flat,9.62002,6.22293
up,9.75811,5.394204
flat,7.6946893,4.6433024
flat,6.038167,2.0251615
flat,8.311508,4.805912
flat,9.047427,4.719662
flat,8.680347,4.15943
flat,7.215128,4.17276
flat,7.1135683,5.254314
flat,7.799464,3.4012632
flat,10.691889,5.4735136
flat,9.698825,4.5611115
flat,7.763135,4.9200068
up,8.197584,2.6345644
flat,7.979377,2.4994838
flat,8.139368,4.46694
flat,11.562036,4.956652
flat,9.481306,4.972726
flat,9.546468,5.422306
flat,9.646351,6.367644
flat,9.52637,3.7723706
flat,8.656882,3.3239214
up,7.0801663,5.818316
up,8.095875,5.809421
flat,7.8979897,2.3994331
flat,8.287758,6.125476
flat,7.7280793,4.7378187
flat,6.0070767,4.517205
flat,7.8185754,4.1513515
flat,8.898811,5.0918446
flat,8.056985,6.2980394
flat,8.496278,4.90845
flat,8.054266,5.6291413
flat,11.12991,5.620033
flat,8.572349,5.78849
