label,x,y
fam-meet_FF,4.6490135,0.53337467
fam-meet_FF,4.8012986,-1.287472
fam-meet_FF,7.0698934,-0.028077727
fam-meet_FF,-2.2949128,-2.60074
fam-meet_FF,3.9560435,0.17185095
fam-meet_FF,7.120876,-0.075382315
fam-meet_FF,10.680127,0.9856152
fam-meet_FF,4.429894,-1.545817
fam-meet_FF,13.69598,5.8485394
fam-meet_FF,6.0034533,0.09420567
fam-meet_FF,3.0790539,0.6062257
fam-meet_FF,3.8861718,-3.2563105
fam-meet_FF,5.1485257,-2.7868314
fam-meet_FF,8.382578,-2.364595
fam-meet_FF,2.0796375,-0.72030634
fam-meet_FF,8.397476,-0.1434971
fam-meet_FF,4.8971562,0.32729605
fam-meet_FF,4.0749793,0.15361072
fam-meet_FF,3.8030362,-4.1051273
fam-meet_FF,3.6755183,-3.2658885
fam-meet_FF,-0.16511346,-3.044981
fam-meet_FF,4.190012,0.29279265
fam-meet_FF,6.122604,2.3275113
fam-meet_FF,-0.050868765,-2.0328574
fam-meet_FF,4.7626247,-1.5715451
fam-meet_FF,0.2366935,-0.6754577
fam-meet_FF,1.2144507,-2.2419288
fam-meet_FF,1.3616638,-0.9605238
fam-meet_FF,0.32396558,-0.28285247
fam-meet_FF,0.6322463,-0.92147875
fam-meet_FF,-1.8417358,-0.76035863
fam-meet_FF,1.5184563,-3.2984684
fam-meet_FF,0.50693274,-2.812468
fam-meet_FF,2.2811432,-3.952174
fam-meet_FF,1.9528725,-2.0523574
fam-meet_FF,-2.6770658,1.5085188
fam-meet_FF,-1.1801851,-1.0198792
fam-meet_FF,-1.409153,0.26946115
fam-meet_FF,14.007425,2.5207653
fam-meet_FF,-0.18695563,1.0595722
fam-meet_FF,6.685253,-3.842243
fam-meet_FF,0.2905778,-3.112365
fam-meet_FF,-0.536974,-2.0108285
fam-meet_FF,1.2468446,-2.9095604
fam-meet_FF,0.44280952,-3.0644228
fam-meet_FF,2.123549,-4.190033
fam-meet_FF,-0.26090878,-1.0941132
fam-meet_FF,-1.3530997,1.0515188
fam-meet_FF,2.6067839,-0.21039146
fam-meet_FF,3.7663043,0.18127452
fam-meet_FF,-2.4634771,0.25854823
fam-meet_FF,3.6915426,0.117495365
fam-meet_FF,2.9798849,0.0018978764
fam-meet_FF,5.0435104,-3.9114048
fam-meet_FF,3.032049,-3.4034948
fam-meet_FF,0.07842299,-0.5004996
fam-meet_FF,-0.025738847,-0.9583833
fam-meet_FF,-0.20494701,0.4180376
fam-meet_FF,4.9766793,-0.97984755
fam-meet_FF,0.27683058,-0.93293375
fam-meet_FF,-0.20745088,2.360744
fam-meet_FF,2.0668879,-2.1085188
fam-meet_FF,1.4269272,1.5983582
fam-meet_FF,-0.14331754,2.5398495
fam-meet_FF,2.6057353,-1.1319339
fam-meet_FF,1.3556137,0.10633193
fam-meet_FF,0.577617,3.2535315
fam-meet_FF,-0.15891872,1.2063643
fam-meet_FF,0.53384364,-0.15976556
fam-meet_FF,1.4208448,0.5007269
fam-meet_FF,1.5424151,1.1016108
fam-meet_FF,2.3460424,-0.64147836
fam-meet_FF,1.7822784,-1.5274237
fam-meet_FF,1.342175,-1.2007802
fam-meet_FF,4.4546337,-1.3728211
fam-meet_FF,4.284164,1.1818023
fam-meet_FF,12.007034,-1.5859802
fam-meet_FF,9.856177,-1.0336304
fam-meet_FF,2.255971,-2.598234
fam-meet_FF,3.31727,-1.3612393
fam-meet_FF,4.931173,-2.5181158
fam-meet_FF,1.4420712,0.4136351
fam-meet_FF,1.5582616,-2.0607495
fam-meet_FF,2.2246175,-1.1100364
fam-meet_FF,7.82321,-1.4142084
fam-meet_FF,8.617181,1.2285995
fam-meet_FF,0.14713068,-0.91410965
fam-meet_FF,1.1107627,-1.3757504
fam-meet_FF,0.07299272,-0.3000042
fam-meet_FF,2.042955,0.028987324
fam-meet_FF,2.8103628,-2.3773193
fam-meet_FF,10.668941,0.62866795
fam-meet_FF,2.9624765,-0.27031168
fam-meet_FF,1.623362,-1.5988413
fam-meet_FF,1.2796847,-1.4839449
fam-meet_FF,7.3610535,-1.1807415
fam-meet_FF,3.318771,0.081850156
fam-meet_FF,6.8013034,1.4682319
fam-meet_FF,1.9610764,0.80045456
fam-meet_FF,2.1952045,0.118958496
fam-meet_FF,-0.20167632,2.06132
fam-meet_FF,4.2559,1.1106471
fam-meet_FF,2.0610569,-0.31189114
fam-meet_FF,9.493834,0.8532088
fam-meet_FF,5.5148516,0.12000728
fam-meet_FF,0.7668445,-0.037087545
fam-meet_FF,2.5994432,-1.2549531
fam-meet_FF,5.966826,-2.4276652
fam-meet_FF,1.5948871,0.06903093
fam-meet_FF,3.7299664,-3.042719
fam-meet_FF,3.0677297,-2.3828754
fam-meet_FF,2.7004232,-0.61147827
fam-meet_FF,11.493273,-0.59901386
fam-meet_FF,9.200841,-1.1883498
fam-meet_FF,3.549948,-0.5887501
fam-meet_FF,3.3416996,-0.9675006
fam-meet_FF,1.6963589,-1.5347794
